Effective_Month,Customer_Category,Min_Discount,Max_Discount,Standard_Discount,Promo_Discount,Seasonal_Event,Date_Approved,Remarks,Discount_Percent
2015-03,Workshop / Garage,0.12,0.242,0.186,,,2/28/2015,Aligned with supplier rebate,0.1
2015-03,Workshop / Garage,0.15,0.308,0.237,,,2/27/2015,FX hedged; stable pricing,0.1
2015-03,Dealer / Reseller,0,0.05,0.025,,,2/20/2015,Aligned with supplier rebate,0
2015-03,Dealer / Reseller,0.045,0.12,0.076,,,2/26/2015,Inventory clearance,0.1
2015-03,Dealer / Reseller,0.108,0.22,0.179,,,2/21/2015,,0.1
2015-03,Dealer / Reseller,0.135,0.28,0.215,,,2/20/2015,Quarterly adjustment,10.00%
2015-03,Motorsport Team,0,0.048,0.023,,,2/28/2015,Aligned with supplier rebate,0.1
2015-03,Motorsport Team,0.043,0.114,0.082,,,2/22/2015,,0.1
2015-03,Motorsport Team,0.102,0.209,0.159,,,2/28/2015,Quarterly adjustment,fifteen
2015-03,Motorsport Team,0.128,0.266,0.209,,,2/20/2015,Quarterly adjustment,0.1
2015-03,Distributor / Importer,0,0.045,0.024,,,2/23/2015,Quarterly adjustment,0.1
2015-03,Distributor / Importer,0.04,0.108,0.07,,,2/23/2015,Inventory clearance,0.1
2015-03,Distributor / Importer,0.096,0.198,0.154,,,2/23/2015,FX hedged; stable pricing,0.1
2015-03,Distributor / Importer,0.12,0.252,0.169,,,2/24/2015,Inventory clearance,0.1
2015-04,Retail Enthusiast,0,0.06,0.027,,,3/30/2015,Quarterly adjustment,0.1
2015-04,Retail Enthusiast,0.055,0.144,0.104,,,3/26/2015,FX hedged; stable pricing,0.1
2015-04,Retail Enthusiast,0.132,0.264,0.212,,,3/26/2015,Inventory clearance,0.1
2015-04,Retail Enthusiast,0.165,0.336,0.263,,,3/24/2015,,0.1
2015-04,Workshop / Garage,0,0.055,0.027,,,3/27/2015,,fifteen
2015-04,Workshop / Garage,0.05,0.132,0.098,,,3/24/2015,,—
2015-04,Workshop / Garage,0.12,0.242,0.19,,,3/25/2015,Inventory clearance,0.1
2015-04,Workshop / Garage,0.15,0.308,0.243,,,3/30/2015,Aligned with supplier rebate,0.1
2015-04,Dealer / Reseller,0,0.05,0.027,,,3/25/2015,Inventory clearance,10
2015-04,Dealer / Reseller,0.045,0.12,0.076,,,3/25/2015,,0
2015-04,Dealer / Reseller,0.108,0.22,0.154,,,3/28/2015,FX hedged; stable pricing,"0,1"
2015-04,Dealer / Reseller,0.135,0.28,0.199,,,3/24/2015,Quarterly adjustment,0.1
2015-04,Motorsport Team,0,0.048,0.023,,,3/31/2015,Quarterly adjustment,"0,1"
2015-04,Motorsport Team,0.043,0.114,0.083,,,3/27/2015,Inventory clearance,fifteen
2015-04,Motorsport Team,0.102,0.209,0.167,,,3/30/2015,Inventory clearance,0.1
2015-04,Motorsport Team,0.128,0.266,0.189,,,3/29/2015,Quarterly adjustment,—
2015-04,Distributor / Importer,0,0.045,0.021,,,3/24/2015,Quarterly adjustment,0.1
2015-04,Distributor / Importer,0.04,0.108,0.067,,,3/23/2015,Quarterly adjustment,0.1
2015-04,Distributor / Importer,0.096,0.198,0.143,,,3/25/2015,Aligned with supplier rebate,0.1
2015-04,Distributor / Importer,0.12,0.252,0.178,,,3/24/2015,FX hedged; stable pricing,0
2015-05,Retail Enthusiast,0,0.06,0.032,,,4/27/2015,Inventory clearance,0.1
2015-05,Retail Enthusiast,0.055,0.144,0.091,,,4/28/2015,FX hedged; stable pricing,0.1
2015-05,Retail Enthusiast,0.132,0.264,0.188,,,4/27/2015,,0.1
2015-05,Retail Enthusiast,0.165,0.336,0.268,0.375,Golden Week Promo,4/24/2015,Aligned with supplier rebate,fifteen
2015-05,Workshop / Garage,0,0.055,0.026,,,4/25/2015,FX hedged; stable pricing,0.1
2015-05,Workshop / Garage,0.05,0.132,0.091,,,4/27/2015,Quarterly adjustment,-5
2015-05,Workshop / Garage,0.12,0.242,0.198,,,4/24/2015,Quarterly adjustment,0.1
2015-05,Workshop / Garage,0.15,0.308,0.232,0.366,Golden Week Promo,4/22/2015,FX hedged; stable pricing,0.1
2015-05,Dealer / Reseller,0,0.05,0.023,,,4/28/2015,Aligned with supplier rebate,0.1
2015-05,Dealer / Reseller,0.045,0.12,0.082,,,4/22/2015,Aligned with supplier rebate,10.00%
2015-05,Dealer / Reseller,0.108,0.22,0.167,,,4/22/2015,Aligned with supplier rebate,0.1
2015-05,Dealer / Reseller,0.135,0.28,0.221,0.306,Golden Week Promo,4/24/2015,FX hedged; stable pricing,"0,1"
2015-05,Motorsport Team,0,0.048,0.025,,,4/28/2015,Aligned with supplier rebate,fifteen
2015-05,Motorsport Team,0.043,0.114,0.071,,,4/25/2015,FX hedged; stable pricing,0.1
2015-05,Motorsport Team,0.102,0.209,0.157,,,4/29/2015,FX hedged; stable pricing,fifteen
2015-05,Motorsport Team,0.128,0.266,0.216,0.3,Golden Week Promo,4/22/2015,,—
2015-05,Distributor / Importer,0,0.045,0.024,,,4/23/2015,FX hedged; stable pricing,0
2015-05,Distributor / Importer,0.04,0.108,0.078,,,4/25/2015,Aligned with supplier rebate,0.1
2015-05,Distributor / Importer,0.096,0.198,0.138,,,4/24/2015,FX hedged; stable pricing,0
2015-05,Distributor / Importer,0.12,0.252,0.17,0.273,Golden Week Promo,4/28/2015,,10.00%
2015-06,Retail Enthusiast,0,0.06,0.03,,,5/25/2015,Aligned with supplier rebate,0.1
2015-06,Retail Enthusiast,0.055,0.144,0.102,,,5/26/2015,,0.1
2015-06,Retail Enthusiast,0.132,0.264,0.191,,,5/26/2015,Inventory clearance,0.1
2015-06,Retail Enthusiast,0.165,0.336,0.271,,,5/23/2015,Inventory clearance,0.1
2015-06,Workshop / Garage,0,0.055,0.027,,,5/28/2015,Quarterly adjustment,0.1
2015-06,Workshop / Garage,0.05,0.132,0.091,,,5/26/2015,FX hedged; stable pricing,0.1
2015-06,Workshop / Garage,0.12,0.242,0.18,,,5/27/2015,Quarterly adjustment,0.1
2015-06,Workshop / Garage,0.15,0.308,0.207,,,5/23/2015,,0.1
2015-06,Dealer / Reseller,0,0.05,0.025,,,5/24/2015,FX hedged; stable pricing,0.1
2015-06,Dealer / Reseller,0.045,0.12,0.088,,,5/26/2015,FX hedged; stable pricing,0.1
2015-06,Dealer / Reseller,0.108,0.22,0.166,,,5/27/2015,Inventory clearance,0.1
2015-06,Dealer / Reseller,0.135,0.28,0.227,,,5/25/2015,,0.1
2015-06,Motorsport Team,0,0.048,0.023,,,5/23/2015,FX hedged; stable pricing,0.1
2015-06,Motorsport Team,0.043,0.114,0.08,,,5/25/2015,Quarterly adjustment,0.1
2015-06,Motorsport Team,0.102,0.209,0.145,,,5/27/2015,Quarterly adjustment,0.1
2015-06,Motorsport Team,0.128,0.266,0.194,,,5/30/2015,,0.1
2015-06,Distributor / Importer,0,0.045,0.022,,,5/28/2015,Quarterly adjustment,0.1
2015-06,Distributor / Importer,0.04,0.108,0.075,,,5/24/2015,,10
2015-06,Distributor / Importer,0.096,0.198,0.157,,,5/29/2015,Quarterly adjustment,0.1
2015-06,Distributor / Importer,0.12,0.252,0.191,,,5/30/2015,,0.1
2015-07,Retail Enthusiast,0,0.06,0.027,,,6/26/2015,Quarterly adjustment,0.1
2015-07,Retail Enthusiast,0.055,0.144,0.106,,,6/26/2015,FX hedged; stable pricing,fifteen
2015-07,Retail Enthusiast,0.132,0.264,0.2,,,6/26/2015,FX hedged; stable pricing,0.1
2015-07,Retail Enthusiast,0.165,0.336,0.257,,,6/24/2015,FX hedged; stable pricing,0.1
2015-07,Workshop / Garage,0,0.055,0.027,,,6/24/2015,Aligned with supplier rebate,0.1
2015-07,Workshop / Garage,0.05,0.132,0.089,,,6/23/2015,Aligned with supplier rebate,0.1
2015-07,Workshop / Garage,0.12,0.242,0.185,,,6/30/2015,Aligned with supplier rebate,0.1
2015-07,Workshop / Garage,0.15,0.308,0.241,,,6/29/2015,Quarterly adjustment,"0,1"
2015-07,Dealer / Reseller,0,0.05,0.024,,,6/26/2015,Inventory clearance,0.1
2015-07,Dealer / Reseller,0.045,0.12,0.075,,,6/30/2015,Inventory clearance,10
2015-07,Dealer / Reseller,0.108,0.22,0.168,,,6/23/2015,Aligned with supplier rebate,0.1
2015-07,Dealer / Reseller,0.135,0.28,0.2,,,6/30/2015,,120
2015-07,Motorsport Team,0,0.048,0.025,,,6/26/2015,Inventory clearance,10.00%
2015-07,Motorsport Team,0.043,0.114,0.076,,,6/22/2015,Inventory clearance,0.1
2015-07,Motorsport Team,0.102,0.209,0.168,,,6/22/2015,Quarterly adjustment,0.1
2015-07,Motorsport Team,0.128,0.266,0.189,,,6/27/2015,Inventory clearance,0.1
2015-07,Distributor / Importer,0,0.045,0.021,,,6/22/2015,,0.1
2015-07,Distributor / Importer,0.04,0.108,0.077,,,6/28/2015,FX hedged; stable pricing,0.1
2015-07,Distributor / Importer,0.096,0.198,0.139,,,6/29/2015,,0.1
2015-07,Distributor / Importer,0.12,0.252,0.195,,,6/26/2015,Quarterly adjustment,0.1
2015-08,Retail Enthusiast,0,0.06,0.029,,,7/24/2015,Inventory clearance,0.1
2015-08,Retail Enthusiast,0.055,0.144,0.105,,,7/24/2015,,0.1
2015-08,Retail Enthusiast,0.132,0.264,0.217,,,7/27/2015,Inventory clearance,"0,1"
2015-08,Retail Enthusiast,0.165,0.336,0.267,0.364,Summer Tuning Sale,7/25/2015,FX hedged; stable pricing,0.1
2015-08,Workshop / Garage,0,0.055,0.028,,,7/24/2015,Inventory clearance,0.1
2015-08,Workshop / Garage,0.05,0.132,0.093,,,7/30/2015,FX hedged; stable pricing,0.1
2015-08,Workshop / Garage,0.12,0.242,0.176,,,7/31/2015,Aligned with supplier rebate,fifteen
2015-08,Workshop / Garage,0.15,0.308,0.231,0.351,Summer Tuning Sale,7/25/2015,Inventory clearance,0.1
2015-08,Dealer / Reseller,0,0.05,0.024,,,7/23/2015,FX hedged; stable pricing,0.1
2015-08,Dealer / Reseller,0.045,0.12,0.078,,,7/25/2015,FX hedged; stable pricing,—
2015-08,Dealer / Reseller,0.108,0.22,0.15,,,7/23/2015,,0.1
2015-08,Dealer / Reseller,0.135,0.28,0.227,0.314,Summer Tuning Sale,7/29/2015,Quarterly adjustment,0.1
2015-08,Motorsport Team,0,0.048,0.022,,,7/30/2015,,0.1
2015-08,Motorsport Team,0.043,0.114,0.071,,,7/31/2015,Quarterly adjustment,0.1
2015-08,Motorsport Team,0.102,0.209,0.154,,,7/29/2015,FX hedged; stable pricing,10
2015-08,Motorsport Team,0.128,0.266,0.193,0.282,Summer Tuning Sale,7/24/2015,Aligned with supplier rebate,"0,1"
2015-08,Distributor / Importer,0,0.045,0.023,,,7/29/2015,Quarterly adjustment,120
2015-08,Distributor / Importer,0.04,0.108,0.079,,,7/30/2015,FX hedged; stable pricing,0.1
2015-08,Distributor / Importer,0.096,0.198,0.135,,,7/23/2015,FX hedged; stable pricing,0.1
2015-08,Distributor / Importer,0.12,0.252,0.177,0.288,Summer Tuning Sale,7/29/2015,,—
2015-09,Retail Enthusiast,0,0.06,0.03,,,8/26/2015,Quarterly adjustment,0.1
2015-09,Retail Enthusiast,0.055,0.144,0.107,,,8/31/2015,Aligned with supplier rebate,10
2015-09,Retail Enthusiast,0.132,0.264,0.216,,,8/29/2015,FX hedged; stable pricing,10.00%
2015-09,Retail Enthusiast,0.165,0.336,0.255,,,8/27/2015,Quarterly adjustment,0.1
2015-09,Workshop / Garage,0,0.055,0.027,,,8/25/2015,,fifteen
2015-09,Workshop / Garage,0.05,0.132,0.092,,,8/29/2015,Inventory clearance,0.1
2015-09,Workshop / Garage,0.12,0.242,0.198,,,8/26/2015,FX hedged; stable pricing,0.1
2015-09,Workshop / Garage,0.15,0.308,0.23,,,8/26/2015,Quarterly adjustment,0.1
2015-09,Dealer / Reseller,0,0.05,0.025,,,8/31/2015,,0.1
2015-09,Dealer / Reseller,0.045,0.12,0.089,,,8/24/2015,Aligned with supplier rebate,—
2015-09,Dealer / Reseller,0.108,0.22,0.151,,,8/29/2015,Quarterly adjustment,0.1
2015-09,Dealer / Reseller,0.135,0.28,0.217,,,8/23/2015,Aligned with supplier rebate,0.1
2015-09,Motorsport Team,0,0.048,0.025,,,8/25/2015,FX hedged; stable pricing,"0,1"
2015-09,Motorsport Team,0.043,0.114,0.082,,,8/23/2015,Quarterly adjustment,"0,1"
2015-09,Motorsport Team,0.102,0.209,0.157,,,8/24/2015,FX hedged; stable pricing,0.1
2015-09,Motorsport Team,0.128,0.266,0.196,,,8/27/2015,FX hedged; stable pricing,0.1
2015-09,Distributor / Importer,0,0.045,0.025,,,8/26/2015,FX hedged; stable pricing,0.1
2015-09,Distributor / Importer,0.04,0.108,0.072,,,8/30/2015,FX hedged; stable pricing,0.1
2015-09,Distributor / Importer,0.096,0.198,0.157,,,8/29/2015,Quarterly adjustment,0.1
2015-09,Distributor / Importer,0.12,0.252,0.196,,,8/24/2015,FX hedged; stable pricing,0.1
2015-10,Retail Enthusiast,0,0.06,0.031,,,9/29/2015,Quarterly adjustment,0.1
2015-10,Retail Enthusiast,0.055,0.144,0.092,,,9/24/2015,,0.1
2015-10,Retail Enthusiast,0.132,0.264,0.209,,,9/29/2015,Aligned with supplier rebate,0.1
2015-10,Retail Enthusiast,0.165,0.336,0.245,,,9/22/2015,Quarterly adjustment,0.1
2015-10,Workshop / Garage,0,0.055,0.028,,,9/24/2015,Quarterly adjustment,0.1
2015-10,Workshop / Garage,0.05,0.132,0.085,,,9/27/2015,FX hedged; stable pricing,0.1
2015-10,Workshop / Garage,0.12,0.242,0.192,,,9/22/2015,FX hedged; stable pricing,0.1
2015-10,Workshop / Garage,0.15,0.308,0.234,,,9/27/2015,,0.1
2015-10,Dealer / Reseller,0,0.05,0.027,,,9/22/2015,Inventory clearance,0.1
2015-10,Dealer / Reseller,0.045,0.12,0.09,,,9/30/2015,Inventory clearance,10.00%
2015-10,Dealer / Reseller,0.108,0.22,0.154,,,9/28/2015,Quarterly adjustment,0.1
2015-10,Dealer / Reseller,0.135,0.28,0.22,,,9/24/2015,Inventory clearance,0.1
2015-10,Motorsport Team,0,0.048,0.026,,,9/24/2015,FX hedged; stable pricing,0
2015-10,Motorsport Team,0.043,0.114,0.086,,,9/30/2015,Aligned with supplier rebate,—
2015-10,Motorsport Team,0.102,0.209,0.147,,,9/24/2015,Inventory clearance,0.1
2015-10,Motorsport Team,0.128,0.266,0.187,,,9/24/2015,,0.1
2015-10,Distributor / Importer,0,0.045,0.024,,,9/30/2015,FX hedged; stable pricing,0.1
2015-10,Distributor / Importer,0.04,0.108,0.076,,,9/24/2015,FX hedged; stable pricing,10.00%
2015-10,Distributor / Importer,0.096,0.198,0.157,,,9/25/2015,Aligned with supplier rebate,0.1
2015-10,Distributor / Importer,0.12,0.252,0.186,,,9/23/2015,Inventory clearance,0.1
2015-11,Retail Enthusiast,0,0.06,0.033,,,10/23/2015,,0.1
2015-11,Retail Enthusiast,0.055,0.144,0.106,,,10/23/2015,,0.1
2015-11,Retail Enthusiast,0.132,0.264,0.193,,,10/24/2015,FX hedged; stable pricing,0.1
2015-11,Retail Enthusiast,0.165,0.336,0.246,0.361,Black Friday Sale,10/30/2015,Aligned with supplier rebate,0.1
2015-11,Workshop / Garage,0,0.055,0.025,,,10/29/2015,Inventory clearance,10
2015-11,Workshop / Garage,0.05,0.132,0.084,,,10/31/2015,FX hedged; stable pricing,10.00%
2015-11,Workshop / Garage,0.12,0.242,0.171,,,10/31/2015,Aligned with supplier rebate,"0,1"
2015-11,Workshop / Garage,0.15,0.308,0.25,0.334,Black Friday Sale,10/25/2015,FX hedged; stable pricing,0.1
2015-11,Dealer / Reseller,0,0.05,0.024,,,10/26/2015,,0.1
2015-11,Dealer / Reseller,0.045,0.12,0.081,,,10/29/2015,FX hedged; stable pricing,—
2015-11,Dealer / Reseller,0.108,0.22,0.171,,,10/28/2015,,0.1
2015-11,Dealer / Reseller,0.135,0.28,0.205,0.303,Black Friday Sale,10/24/2015,FX hedged; stable pricing,0.1
2015-11,Motorsport Team,0,0.048,0.025,,,10/31/2015,Quarterly adjustment,0.1
2015-11,Motorsport Team,0.043,0.114,0.084,,,10/25/2015,Quarterly adjustment,10
2015-11,Motorsport Team,0.102,0.209,0.169,,,10/28/2015,Aligned with supplier rebate,0.1
2015-11,Motorsport Team,0.128,0.266,0.196,0.294,Black Friday Sale,10/23/2015,Inventory clearance,0.1
2015-11,Distributor / Importer,0,0.045,0.023,,,10/25/2015,Aligned with supplier rebate,0.1
2015-11,Distributor / Importer,0.04,0.108,0.071,,,10/29/2015,Quarterly adjustment,fifteen
2015-11,Distributor / Importer,0.096,0.198,0.145,,,10/30/2015,Aligned with supplier rebate,"0,1"
2015-11,Distributor / Importer,0.12,0.252,0.196,0.272,Black Friday Sale,10/29/2015,,0
2015-12,Retail Enthusiast,0,0.06,0.031,,,11/28/2015,FX hedged; stable pricing,0.1
2015-12,Retail Enthusiast,0.055,0.144,0.106,,,11/29/2015,Quarterly adjustment,10.00%
2015-12,Retail Enthusiast,0.132,0.264,0.205,,,11/30/2015,FX hedged; stable pricing,10.00%
2015-12,Retail Enthusiast,0.165,0.336,0.253,0.384,Year-End Clearance,11/24/2015,Quarterly adjustment,0.1
2015-12,Workshop / Garage,0,0.055,0.03,,,11/30/2015,Quarterly adjustment,0.1
2015-12,Workshop / Garage,0.05,0.132,0.094,,,11/30/2015,Quarterly adjustment,0.1
2015-12,Workshop / Garage,0.12,0.242,0.185,,,11/25/2015,,—
2015-12,Workshop / Garage,0.15,0.308,0.232,0.336,Year-End Clearance,11/25/2015,Aligned with supplier rebate,fifteen
2015-12,Dealer / Reseller,0,0.05,0.026,,,11/25/2015,,fifteen
2015-12,Dealer / Reseller,0.045,0.12,0.081,,,11/26/2015,Quarterly adjustment,0.1
2015-12,Dealer / Reseller,0.108,0.22,0.163,,,11/28/2015,,0.1
2015-12,Dealer / Reseller,0.135,0.28,0.189,0.294,Year-End Clearance,11/25/2015,,0.1
2015-12,Motorsport Team,0,0.048,0.023,,,11/22/2015,,—
2015-12,Motorsport Team,0.043,0.114,0.084,,,11/29/2015,Quarterly adjustment,10.00%
2015-12,Motorsport Team,0.102,0.209,0.145,,,11/25/2015,,0.1
2015-12,Motorsport Team,0.128,0.266,0.186,0.29,Year-End Clearance,11/26/2015,Inventory clearance,0.1
2015-12,Distributor / Importer,0,0.045,0.025,,,11/30/2015,Quarterly adjustment,"0,1"
2015-12,Distributor / Importer,0.04,0.108,0.067,,,11/24/2015,Inventory clearance,10
2015-12,Distributor / Importer,0.096,0.198,0.138,,,11/26/2015,Quarterly adjustment,fifteen
2015-12,Distributor / Importer,0.12,0.252,0.18,0.288,Year-End Clearance,11/29/2015,Quarterly adjustment,"0,1"
2016-01,Retail Enthusiast,0,0.06,0.031,,,12/27/2015,,0.1
2016-01,Retail Enthusiast,0.055,0.144,0.092,,,12/28/2015,,0.1
2016-01,Retail Enthusiast,0.132,0.264,0.192,,,12/23/2015,FX hedged; stable pricing,0.1
2016-01,Retail Enthusiast,0.165,0.336,0.257,0.375,New Year Clearance,12/31/2015,Aligned with supplier rebate,0.1
2016-01,Workshop / Garage,0,0.055,0.029,,,12/23/2015,Quarterly adjustment,0.1
2016-01,Workshop / Garage,0.05,0.132,0.097,,,12/26/2015,,0.1
2016-01,Workshop / Garage,0.12,0.242,0.193,,,12/29/2015,Quarterly adjustment,0.1
2016-01,Workshop / Garage,0.15,0.308,0.207,0.366,New Year Clearance,12/24/2015,,0.1
2016-01,Dealer / Reseller,0,0.05,0.027,,,12/27/2015,FX hedged; stable pricing,"0,1"
2016-01,Dealer / Reseller,0.045,0.12,0.081,,,12/30/2015,Inventory clearance,"0,1"
2016-01,Dealer / Reseller,0.108,0.22,0.163,,,12/27/2015,Inventory clearance,0.1
2016-01,Dealer / Reseller,0.135,0.28,0.195,0.335,New Year Clearance,12/28/2015,Inventory clearance,120
2016-01,Motorsport Team,0,0.048,0.025,,,12/24/2015,Aligned with supplier rebate,0.1
2016-01,Motorsport Team,0.043,0.114,0.08,,,12/28/2015,Quarterly adjustment,0.1
2016-01,Motorsport Team,0.102,0.209,0.16,,,12/24/2015,Quarterly adjustment,0
2016-01,Motorsport Team,0.128,0.266,0.206,0.3,New Year Clearance,12/29/2015,Inventory clearance,0.1
2016-01,Distributor / Importer,0,0.045,0.021,,,12/28/2015,Aligned with supplier rebate,10
2016-01,Distributor / Importer,0.04,0.108,0.073,,,12/23/2015,Inventory clearance,-5
2016-01,Distributor / Importer,0.096,0.198,0.146,,,12/30/2015,Quarterly adjustment,0.1
2016-01,Distributor / Importer,0.12,0.252,0.175,0.29,New Year Clearance,12/26/2015,FX hedged; stable pricing,0.1
2016-02,Retail Enthusiast,0,0.06,0.032,,,1/23/2016,,0.1
2016-02,Retail Enthusiast,0.055,0.144,0.109,,,1/23/2016,FX hedged; stable pricing,—
2016-02,Retail Enthusiast,0.132,0.264,0.208,,,1/28/2016,Quarterly adjustment,0.1
2016-02,Retail Enthusiast,0.165,0.336,0.252,,,1/31/2016,Aligned with supplier rebate,0.1
2016-02,Workshop / Garage,0,0.055,0.029,,,1/26/2016,,0.1
2016-02,Workshop / Garage,0.05,0.132,0.1,,,1/29/2016,Inventory clearance,0.1
2016-02,Workshop / Garage,0.12,0.242,0.164,,,1/27/2016,Quarterly adjustment,fifteen
2016-02,Workshop / Garage,0.15,0.308,0.249,,,1/27/2016,FX hedged; stable pricing,fifteen
2016-02,Dealer / Reseller,0,0.05,0.024,,,1/26/2016,Quarterly adjustment,0.1
2016-02,Dealer / Reseller,0.045,0.12,0.081,,,1/25/2016,FX hedged; stable pricing,—
2016-02,Dealer / Reseller,0.108,0.22,0.155,,,1/27/2016,Quarterly adjustment,0.1
2016-02,Dealer / Reseller,0.135,0.28,0.204,,,1/26/2016,Inventory clearance,0.1
2016-02,Motorsport Team,0,0.048,0.023,,,1/28/2016,FX hedged; stable pricing,fifteen
2016-02,Motorsport Team,0.043,0.114,0.072,,,1/27/2016,Quarterly adjustment,0
2016-02,Motorsport Team,0.102,0.209,0.155,,,1/29/2016,FX hedged; stable pricing,0.1
2016-02,Motorsport Team,0.128,0.266,0.192,,,1/27/2016,,0.1
2016-02,Distributor / Importer,0,0.045,0.024,,,1/24/2016,Quarterly adjustment,fifteen
2016-02,Distributor / Importer,0.04,0.108,0.081,,,1/27/2016,Inventory clearance,10.00%
2016-02,Distributor / Importer,0.096,0.198,0.145,,,1/28/2016,,0.1
2016-02,Distributor / Importer,0.12,0.252,0.194,,,1/23/2016,Aligned with supplier rebate,"0,1"
2016-03,Retail Enthusiast,0,0.06,0.027,,,2/26/2016,Aligned with supplier rebate,0.1
2016-03,Retail Enthusiast,0.055,0.144,0.098,,,2/23/2016,Quarterly adjustment,10
2016-03,Retail Enthusiast,0.132,0.264,0.206,,,2/23/2016,Inventory clearance,0.1
2016-03,Retail Enthusiast,0.165,0.336,0.27,,,2/27/2016,Aligned with supplier rebate,0.1
2016-03,Workshop / Garage,0,0.055,0.027,,,2/24/2016,Aligned with supplier rebate,0.1
2016-03,Workshop / Garage,0.05,0.132,0.083,,,2/23/2016,Quarterly adjustment,0.1
2016-03,Workshop / Garage,0.12,0.242,0.197,,,2/25/2016,Quarterly adjustment,0.1
2016-03,Workshop / Garage,0.15,0.308,0.245,,,2/29/2016,Aligned with supplier rebate,0.1
2016-03,Dealer / Reseller,0,0.05,0.023,,,2/22/2016,FX hedged; stable pricing,—
2016-03,Dealer / Reseller,0.045,0.12,0.083,,,2/29/2016,Aligned with supplier rebate,0.1
2016-03,Dealer / Reseller,0.108,0.22,0.177,,,2/29/2016,Aligned with supplier rebate,0.1
2016-03,Dealer / Reseller,0.135,0.28,0.188,,,2/21/2016,,0.1
2016-03,Motorsport Team,0,0.048,0.026,,,2/24/2016,FX hedged; stable pricing,0.1
2016-03,Motorsport Team,0.043,0.114,0.08,,,2/23/2016,Aligned with supplier rebate,0.1
2016-03,Motorsport Team,0.102,0.209,0.166,,,2/26/2016,Inventory clearance,fifteen
2016-03,Motorsport Team,0.128,0.266,0.207,,,2/25/2016,,0.1
2016-03,Distributor / Importer,0,0.045,0.022,,,2/21/2016,Inventory clearance,fifteen
2016-03,Distributor / Importer,0.04,0.108,0.073,,,2/27/2016,Quarterly adjustment,0.1
2016-03,Distributor / Importer,0.096,0.198,0.15,,,2/26/2016,,0.1
2016-03,Distributor / Importer,0.12,0.252,0.188,,,2/29/2016,,0.1
2016-04,Retail Enthusiast,0,0.06,0.03,,,3/31/2016,Quarterly adjustment,0.1
2016-04,Retail Enthusiast,0.055,0.144,0.095,,,3/26/2016,Quarterly adjustment,0
2016-04,Retail Enthusiast,0.132,0.264,0.183,,,3/30/2016,Aligned with supplier rebate,0.1
2016-04,Retail Enthusiast,0.165,0.336,0.275,,,3/28/2016,Aligned with supplier rebate,0.1
2016-04,Workshop / Garage,0,0.055,0.025,,,3/28/2016,Inventory clearance,0.1
